Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Margin
8/8/2012,8,August,2012,54,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,814,1426,2240,0.363392857
8/8/2011,8,August,2011,54,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,814,1426,2240,0.363392857
12/3/2012,3,December,2012,54,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,814,1426,2240,0.363392857
12/3/2011,3,December,2011,54,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,407,713,1120,0.363392857
12/20/2013,20,December,2013,54,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,407,713,1120,0.363392857
12/20/2015,20,December,2015,54,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,407,713,1120,0.363392857
5/1/2012,1,May,2012,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
5/1/2011,1,May,2011,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
5/4/2012,4,May,2012,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
5/4/2011,4,May,2011,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
5/31/2012,31,May,2012,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
5/31/2011,31,May,2011,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,1221,2139,3360,0.363392857
8/4/2012,4,August,2012,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
8/4/2011,4,August,2011,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
10/1/2012,1,October,2012,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
10/1/2011,1,October,2011,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,1221,2139,3360,0.363392857
7/16/2013,16,July,2013,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
7/16/2015,16,July,2015,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
7/20/2013,20,July,2013,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
7/20/2015,20,July,2015,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,814,1426,2240,0.363392857
1/21/2014,21,January,2014,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
1/21/2016,21,January,2016,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
1/23/2014,23,January,2014,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
1/23/2016,23,January,2016,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
1/28/2014,28,January,2014,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
1/28/2016,28,January,2016,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
3/9/2014,9,March,2014,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
3/9/2016,9,March,2016,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,1221,2139,3360,0.363392857
4/1/2014,1,April,2014,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
4/1/2016,1,April,2016,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,1221,2139,3360,0.363392857
5/4/2014,4,May,2014,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
5/4/2016,4,May,2016,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
5/20/2014,20,May,2014,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
5/20/2016,20,May,2016,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,407,713,1120,0.363392857
8/2/2012,2,August,2012,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1776,3110,4886,0.363487515
8/2/2011,2,August,2011,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
10/17/2012,17,October,2012,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1776,3110,4886,0.363487515
10/17/2011,17,October,2011,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",3,1555,2443,2664,4665,7329,0.363487515
5/30/2013,30,May,2013,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
5/30/2015,30,May,2015,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
6/18/2013,18,June,2013,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
6/18/2015,18,June,2015,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
10/17/2013,17,October,2013,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
10/17/2015,17,October,2015,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1776,3110,4886,0.363487515
12/30/2013,30,December,2013,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
12/30/2015,30,December,2015,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1776,3110,4886,0.363487515
2/15/2014,15,February,2014,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
2/15/2016,15,February,2016,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
3/19/2014,19,March,2014,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
3/19/2016,19,March,2016,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1776,3110,4886,0.363487515
4/18/2014,18,April,2014,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
4/18/2016,18,April,2016,45,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,888,1555,2443,0.363487515
5/17/2014,17,May,2014,45,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,888,1555,2443,0.363487515
5/17/2016,17,May,2016,45,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,888,1555,2443,0.363487515
6/1/2014,1,June,2014,45,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,888,1555,2443,0.363487515
6/1/2016,1,June,2016,45,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",3,1555,2443,2664,4665,7329,0.363487515
10/29/2012,29,October,2012,40,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
10/29/2011,29,October,2011,40,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,296,487,783,0.378033206
9/25/2013,25,September,2013,40,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,296,487,783,0.378033206
9/25/2015,25,September,2015,40,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
5/14/2014,14,May,2014,40,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,296,487,783,0.378033206
5/14/2016,14,May,2016,40,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
10/12/2012,12,October,2012,41,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 52",2,487,783,592,974,1566,0.378033206
10/12/2011,12,October,2011,41,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 52",2,487,783,592,974,1566,0.378033206
10/14/2012,14,October,2012,42,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
10/14/2011,14,October,2011,42,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,296,487,783,0.378033206
12/9/2012,9,December,2012,42,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
12/9/2011,9,December,2011,42,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,296,487,783,0.378033206
12/28/2013,28,December,2013,42,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,296,487,783,0.378033206
12/28/2015,28,December,2015,42,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
2/4/2012,4,February,2012,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
2/4/2011,4,February,2011,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",4,487,783,1184,1948,3132,0.378033206
7/26/2012,26,July,2012,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
7/26/2011,26,July,2011,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
8/30/2012,30,August,2012,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
8/30/2011,30,August,2011,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",3,487,783,888,1461,2349,0.378033206
11/25/2012,25,November,2012,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
11/25/2011,25,November,2011,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,296,487,783,0.378033206
12/22/2012,22,December,2012,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,592,974,1566,0.378033206
12/22/2011,22,December,2011,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,296,487,783,0.378033206
2/2/2013,2,February,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,296,487,783,0.378033206
2/2/2015,2,February,2015,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,296,487,783,0.378033206
3/31/2013,31,March,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
3/31/2015,31,March,2015,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
6/18/2013,18,June,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
6/18/2015,18,June,2015,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
6/27/2013,27,June,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
6/27/2015,27,June,2015,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
7/18/2013,18,July,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
7/18/2015,18,July,2015,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
7/20/2013,20,July,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
7/20/2015,20,July,2015,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
2/5/2014,5,February,2014,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
2/5/2016,5,February,2016,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",2,487,783,592,974,1566,0.378033206
4/30/2014,30,April,2014,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
4/30/2016,30,April,2016,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
6/30/2014,30,June,2014,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,296,487,783,0.378033206
6/30/2016,30,June,2016,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",2,487,783,592,974,1566,0.378033206
5/6/2012,6,May,2012,51,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 52",2,487,783,592,974,1566,0.378033206
5/6/2011,6,May,2011,51,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 52",4,487,783,1184,1948,3132,0.378033206
7/4/2012,4,July,2012,46,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
7/4/2011,4,July,2011,46,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,296,487,783,0.378033206
10/16/2012,16,October,2012,46,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
10/16/2011,16,October,2011,46,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,296,487,783,0.378033206
11/1/2012,1,November,2012,48,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 60",2,487,783,592,974,1566,0.378033206
11/1/2011,1,November,2011,48,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-650 Black, 60",1,487,783,296,487,783,0.378033206
11/7/2012,7,November,2012,50,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
11/7/2011,7,November,2011,50,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,592,974,1566,0.378033206
2/15/2012,15,February,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
2/15/2011,15,February,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
3/13/2012,13,March,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
3/13/2011,13,March,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
6/21/2012,21,June,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
6/21/2011,21,June,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
9/3/2012,3,September,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
9/3/2011,3,September,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
9/4/2012,4,September,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
9/4/2011,4,September,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
9/9/2012,9,September,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
9/9/2011,9,September,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
9/11/2012,11,September,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
9/11/2011,11,September,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
10/12/2012,12,October,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
10/12/2011,12,October,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
12/9/2012,9,December,2012,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1776,3110,4886,0.363487515
12/9/2011,9,December,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
2/6/2013,6,February,2013,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
2/6/2015,6,February,2015,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",3,1555,2443,2664,4665,7329,0.363487515
3/26/2013,26,March,2013,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
3/26/2015,26,March,2015,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,888,1555,2443,0.363487515
7/3/2013,3,July,2013,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1407,2171,3578,0.393236445
7/3/2015,3,July,2015,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1407,2171,3578,0.393236445
10/28/2013,28,October,2013,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1407,2171,3578,0.393236445
10/28/2015,28,October,2015,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2814,4342,7156,0.393236445
11/12/2013,12,November,2013,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1407,2171,3578,0.393236445
11/12/2015,12,November,2015,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1407,2171,3578,0.393236445
2/16/2012,16,February,2012,27,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1776,3110,4886,0.363487515
2/16/2011,16,February,2011,27,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,888,1555,2443,0.363487515
6/17/2012,17,June,2012,27,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1776,3110,4886,0.363487515
6/17/2011,17,June,2011,27,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1776,3110,4886,0.363487515
9/17/2012,17,September,2012,27,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1776,3110,4886,0.363487515
